station lon lat t_c vp vs rho_c ETOPO ETOPO_filt_30km tl long_lam_grav
nan -95.503998 38.3237 39.75 NaN NaN 2.88263451386 0.342873197429 0.334205349561 190.348454454 -33.9838621688
nan -95.460899 38.961201 37.25 NaN NaN 2.86908994665 0.300471270677 0.306109424656 197.349796094 -34.4581561669
nan -96.018799 39.528599 41 NaN NaN 2.88933104601 0.415141460265 0.390307339855 201.192594817 -30.8189136325
nan -122.109299 43.240501 34 NaN NaN 2.85146640361 1.72789692118 1.68194944063 46.4862265131 0.00779257774454
nan -121.753502 42.624599 33 NaN NaN 2.84600718258 1.32570433798 1.39774878223 45.7293689919 5.2457769979
nan -121.234703 43.284801 34 NaN NaN 2.85146640361 1.55006619247 1.59292167444 50.8162504109 2.84314531343
nan -94.452202 38.876301 41.5 NaN NaN 2.89194541168 0.293855605507 0.300673892875 200.009268374 -37.4677305532
nan -97.188301 37.022202 40.5 NaN NaN 2.88667376103 0.362067631109 0.35519797482 171.500112744 -29.1403514238
nan -96.036797 38.858601 39 NaN NaN 2.8785926368 0.398677223375 0.392581131915 193.910605026 -32.4604420624
nan -96.940804 38.921398 47.25 NaN NaN 2.91880944833 0.379227167613 0.369724602587 190.775693286 -29.1760883727
nan -112.945801 33.362701 27.5 NaN NaN 2.81787213809 0.290970473148 0.306223587467 61.4426951677 -21.3860566427
nan -121.3395 44.3386 31.75 NaN NaN 2.83931869964 0.839284545545 0.881206026129 53.082561471 -7.85464714949
nan -121.67695 48.85284 30.75 NaN NaN 2.8340642858 1.40621043469 1.23518722692 35.38479985 -16.4469434857
nan -111.441101 34.417801 36.75 NaN NaN 2.86635885761 1.86063256998 1.93509370008 66.9825394034 -9.36786088182
nan -102.095703 47.825901 39 NaN NaN 2.8785926368 0.647064758772 0.629877917801 186.432982224 0.240477488256
nan -97.7733 35.235199 47.25 NaN NaN 2.91880944833 0.416718310771 0.3990823691 165.415267756 -22.5410079506
nan -94.917603 37.123001 42.5 NaN NaN 2.89708770088 0.260754817233 0.264700174366 181.822303818 -28.7734781972
nan -95.5448 42.112301 38 NaN NaN 2.87317096739 0.408618080877 0.412155668059 214.76687254 -19.5561438161
nan -96.693604 40.183102 43.5 NaN NaN 2.9021031433 0.401269000293 0.397518805471 204.396806343 -24.7886417806
nan -94.9645 40.1315 39.25 NaN NaN 2.87994517006 0.293429418106 0.296492710679 209.504950505 -33.5017512305
nan -112.291496 36.428001 41 NaN NaN 2.88933104601 2.49153001374 2.44491533786 56.8237365047 -6.06483886052
nan -80.019997 40.48 40.25 NaN NaN 2.8853279145 0.319311299067 0.303574414648 186.309459765 -23.9074888196
nan -98.468597 35.151798 43.25 NaN NaN 2.90086655455 0.425077793192 0.422626464475 167.639823483 -24.3575787684
nan -94.9851 33.259899 27.5 NaN NaN 2.81787213809 0.118166626134 0.116434877099 150.088295377 -12.1444257719
nan -97.037399 33.905899 47.5 NaN NaN 2.91978174431 0.219249868324 0.224804955563 158.751611389 -15.1993249628
nan -96.284798 33.899601 38 NaN NaN 2.87317096739 0.185492574979 0.184758086853 156.57526378 -14.0357262815
nan -110.95675 43.48965 40.5 NaN NaN 2.88667376103 2.64777878701 2.43452174452 79.9536541477 38.345436627
nan -81.25966 34.2818 34.25 NaN NaN 2.85282240383 0.101441748034 0.111884192947 164.360141762 -4.16969069422
nan -94.182198 33.241798 27.75 NaN NaN 2.81907255743 0.109694452359 0.0920305752214 150.355284225 -10.8012995832
nan -95.909698 40.266499 43.25 NaN NaN 2.90086655455 0.339232142215 0.338155330232 208.173742511 -28.0671500667
nan -96.434402 33.270199 35 NaN NaN 2.85689246466 0.18250419215 0.180353590897 151.692892466 -13.799266642
nan -94.4077 35.862598 39.75 NaN NaN 2.88263451386 0.374752517479 0.428869913584 174.60701003 -18.3753057032
nan -97.2724 42.165901 36.5 NaN NaN 2.8649993945 0.537087678432 0.522960063966 208.060588852 -15.3256245962
nan -94.556 31.333099 33.5 NaN NaN 2.84874742608 0.0799343301787 0.0831644364513 137.1840179 -11.8818536017
nan -96.5121 36.9161 41.5 NaN NaN 2.89194541168 0.394353334634 0.35893248128 173.063480516 -28.3098840983
nan -96.826797 39.5471 43.75 NaN NaN 2.90332399053 0.415465708371 0.40254020524 197.984127756 -27.2377494934
nan -96.376198 41.966599 38 NaN NaN 2.87317096739 0.398613362994 0.398973572909 213.082105186 -17.6000110438
nan -95.694504 41.466499 41.5 NaN NaN 2.89194541168 0.350877187888 0.35586328488 214.332145732 -22.4359282314
nan -96.198799 38.323101 41.75 NaN NaN 2.89323570786 0.365113209903 0.361678340602 187.268974496 -32.2454310609
nan -98.557602 28.8473 29.75 NaN NaN 2.82892652157 0.120983426067 0.129264394112 143.445046493 -14.3099500964
nan -95.5923 37.723999 40.25 NaN NaN 2.8853279145 0.306612163482 0.301782204213 183.893429159 -32.0558505462
nan -96.874496 35.152699 39.75 NaN NaN 2.88263451386 0.305962831192 0.298559864649 164.070555355 -19.5998156358
nan -95.3713 34.589199 38.5 NaN NaN 2.87588528259 0.232400265172 0.273141410439 162.506901464 -14.1221198825
nan -94.518402 35.0704 37 NaN NaN 2.86772298493 0.162369444816 0.188460698987 168.324657318 -14.134801436
nan -94.093597 33.938 27.75 NaN NaN 2.81907255743 0.116122997163 0.123889643861 158.069070664 -10.5468298581
nan -97.247002 38.3008 41.25 NaN NaN 2.8906448138 0.436869665933 0.444651072242 182.669784459 -29.8826586948
nan -96.583 41.502499 40.75 NaN NaN 2.8880073414 0.392234723746 0.382711416413 211.583236075 -18.8480186217
nan -95.942497 35.786301 38.75 NaN NaN 2.87723888691 0.259363585717 0.234436946197 168.628083608 -21.102166148
nan -94.385696 36.4394 42.5 NaN NaN 2.89708770088 0.389356748159 0.373423451745 178.83603476 -22.6446483863
nan -113.004799 33.938301 27 NaN NaN 2.81546646568 0.73932173518 0.743444168217 61.8549191112 -19.3772556885
nan -118.4879 32.915 26.75 NaN NaN 2.81425470541 0.183410034609 -0.22920668668 65.4105359878 -26.7990735087
nan -76.720001 40.23 39 NaN NaN 2.8785926368 0.111618354362 0.136651744309 167.054972482 -19.4871492068
nan -96.837799 35.7626 38 NaN NaN 2.87317096739 0.267798671806 0.280887765157 166.243989422 -22.7896796509
nan -96.226402 35.139301 39 NaN NaN 2.8785926368 0.2485340474 0.254320493917 164.580464069 -18.0603456795
nan -96.973099 34.399502 43.75 NaN NaN 2.90332399053 0.305579029658 0.299483455375 161.126428875 -16.5226452633
nan -96.351997 34.5704 36.75 NaN NaN 2.86635885761 0.211970308116 0.210013007169 161.276481795 -15.863969564
nan -95.426903 35.138 37 NaN NaN 2.86772298493 0.28078474454 0.23544869861 166.439435388 -16.436580436
nan -96.530998 31.999701 29.75 NaN NaN 2.82892652157 0.119153892625 0.124627462531 142.133918064 -15.4740485143
nan -95.622902 33.198101 29.5 NaN NaN 2.82768406344 0.146956739161 0.151808045934 149.469772091 -13.0218031699
nan -95.621002 33.978901 33.75 NaN NaN 2.85010854826 0.160803332931 0.153128823766 156.999721389 -13.1981688687
nan -94.731102 33.927799 24.25 NaN NaN 2.80217666049 0.115534717869 0.123853737237 157.358616062 -11.7434853404
nan -94.3927 32.679501 27.25 NaN NaN 2.81667235401 0.0713533150597 0.0852887502635 144.48476346 -11.550505163
nan -95.878899 37.060501 40.25 NaN NaN 2.8853279145 0.255231412011 0.254963321495 176.783198104 -28.7878800509
nan -96.500504 40.837799 40.5 NaN NaN 2.88667376103 0.400914089641 0.381567823668 209.581388576 -22.2940677689
nan -95.642502 40.861198 37.75 NaN NaN 2.87181162596 0.340728215887 0.329336804486 212.516635458 -26.1576286883
nan -97.584503 40.0755 36.75 NaN NaN 2.86635885761 0.476429005897 0.478209488932 198.548741534 -21.9104282851
nan -95.206001 39.620399 39 NaN NaN 2.8785926368 0.317548963295 0.305149895992 204.794543144 -34.2617155791
nan -96.529701 32.474602 20.5 NaN NaN 2.78391764338 0.116037759429 0.117238369469 145.459515477 -14.6175245776
nan -94.828796 34.669201 44.75 NaN NaN 2.90808399758 0.22352167952 0.335281318141 164.282224405 -13.3212402596
nan -95.140999 35.882999 41 NaN NaN 2.88933104601 0.235290140475 0.23344728888 172.217658746 -20.2029429413
nan -95.116096 36.405998 42.75 NaN NaN 2.89835721671 0.235180068945 0.223323111933 175.714606914 -23.8299721041
nan -97.4506 40.7384 42.25 NaN NaN 2.89580907099 0.481117842607 0.47897326022 203.52776476 -19.2761712413
nan -96.731796 36.370899 40 NaN NaN 2.88397889268 0.287346382761 0.2729223858 169.101208125 -25.8867026536
nan -95.732498 36.3927 42.25 NaN NaN 2.89580907099 0.193233750435 0.200478432702 172.910397706 -24.6253490096
nan -94.827904 37.759701 41 NaN NaN 2.88933104601 0.269304505413 0.280285499769 187.736091003 -32.8129002686
nan -97.847603 43.371899 41.25 NaN NaN 2.8906448138 0.398223047225 0.402010169034 202.676561901 -15.1375105553
nan -97.464302 44.0271 41.75 NaN NaN 2.89323570786 0.48892310898 0.490199664561 205.307138592 -15.2347725877
nan -116.092857 32.661121 21.5 NaN NaN 2.78876205009 0.770169818321 0.778311947624 57.5173222178 -23.3824587919
nan -103.401299 46.5009 42.5 NaN NaN 2.89708770088 0.860146549186 0.844147059248 175.821313018 1.66033599577
nan -103.161301 48.271599 48.5 NaN NaN 2.92343156971 0.708862026499 0.687792859913 181.048499698 4.39633471891
nan -109.950104 34.529301 42.75 NaN NaN 2.89835721671 1.75227368941 1.76187690593 61.0983981919 3.59952687059
nan -122.304604 42.217999 32 NaN NaN 2.84063696512 1.44276237228 1.45244872551 43.0424357255 3.54187336828
nan -71.6537 43.4701 31.25 NaN NaN 2.8366925141 0.138006480088 0.203744725077 135.096021803 -5.87839909296
nan -97.195 41.572601 40.25 NaN NaN 2.8853279145 0.479213144312 0.478378218549 208.101997967 -16.8864345023
nan -95.207802 43.365501 40.5 NaN NaN 2.88667376103 0.439046331417 0.436005356819 211.082431774 -15.0556468197
nan -113.766701 32.768299 29 NaN NaN 2.82521289528 0.164108950729 0.124001640783 57.0848808384 -23.9032607034
nan -121.801804 40.294701 32 NaN NaN 2.84063696512 0.958457463597 0.907894655035 45.2070744792 2.36366636252
nan -98.535202 44.029701 40.5 NaN NaN 2.88667376103 0.467909394828 0.478167616495 196.461181261 -16.7169196151
nan -71.3218 42.3848 28.75 NaN NaN 2.82398101598 0.0610630597132 0.0587116919112 126.713798223 -5.07057682393
nan -98.739601 43.2915 46.75 NaN NaN 2.91679784311 0.492354297278 0.493769142129 193.120730649 -15.7038878315
nan -97.972298 42.659698 44 NaN NaN 2.90452936224 0.504996415002 0.470298338774 201.662075697 -14.6821969132
nan -95.777 44.667301 38.25 NaN NaN 2.87452981848 0.323501656386 0.324911748236 207.016741575 -12.6346588693
nan -96.095703 42.686501 47 NaN NaN 2.91781273145 0.423204012981 0.409343610301 213.326907141 -15.7672389616
nan -96.966698 43.318501 43.5 NaN NaN 2.9021031433 0.394541220993 0.395640977315 209.084000737 -14.3626400875
nan -95.232803 42.721802 42.75 NaN NaN 2.89835721671 0.427068151777 0.42138243268 213.370278725 -17.5867766037
nan -96.798897 44.047501 42.25 NaN NaN 2.89580907099 0.504735310057 0.509148903637 208.399973872 -14.1682306278
nan -96.743401 44.681198 44 NaN NaN 2.90452936224 0.570763726702 0.574788904319 206.946562493 -14.2711331138
nan -97.722603 47.0481 33.75 NaN NaN 2.85010854826 0.359424451926 0.363252084208 199.11435354 -16.8026167447
nan -97.887901 46.5583 31.25 NaN NaN 2.8366925141 0.402375750925 0.399201599331 200.523832858 -16.7513788132
nan -98.754601 42.622898 47.25 NaN NaN 2.91880944833 0.575474016402 0.591764711377 192.643820967 -14.6856567748
nan -94.982903 43.856499 43.25 NaN NaN 2.90086655455 0.416640536135 0.413221571252 208.461470254 -13.8662562392
nan -96.005402 46.503502 34 NaN NaN 2.85146640361 0.42329692404 0.42043298517 200.063798428 -14.0933554097
nan -96.2929 45.839802 36.25 NaN NaN 2.86363677659 0.308013506652 0.308850102225 203.061736847 -13.9339837725
nan -93.164497 47.176498 43.25 NaN NaN 2.90086655455 0.428590123351 0.420871894645 203.470065288 -15.4526504431
nan -97.001198 42.605202 35 NaN NaN 2.85689246466 0.474897826426 0.447060667522 209.775563105 -14.9136634594
nan -97.436302 44.504101 42.75 NaN NaN 2.89835721671 0.562761944988 0.547938989983 205.008338333 -15.5719250544
nan -98.477203 44.4795 34.5 NaN NaN 2.85417734588 0.405114822355 0.404648975811 197.847133249 -17.16288943
nan -98.955597 44.442902 47.25 NaN NaN 2.91880944833 0.514208085105 0.516298813604 193.30697462 -17.4279874762
nan -94.404297 46.557201 41.5 NaN NaN 2.89194541168 0.397607654219 0.395208659577 199.065485938 -12.4586714078
nan -92.426201 47.1581 38.5 NaN NaN 2.87588528259 0.412317682708 0.414192391435 207.160023994 -17.937049942
nan -97.499397 45.255501 34.75 NaN NaN 2.8555347256 0.553412013183 0.554592428287 203.849538095 -16.1658424221
nan -98.208298 45.225399 33.75 NaN NaN 2.85010854826 0.392371559611 0.392473847963 200.801721978 -17.2376214147
nan -95.844803 47.1404 35.25 NaN NaN 2.85824291529 0.444080197332 0.429628595654 197.69329927 -15.0510586834
nan -89.2174 37.7148 45.5 NaN NaN 2.9114894211 0.131652317112 0.136327398247 190.501198601 -14.0974932056
nan -78.6042 42.4062 41 NaN NaN 2.88933104601 0.513745693493 0.54097819634 191.318418551 -35.995051037
nan -95.808403 32.001499 33.5 NaN NaN 2.84874742608 0.121357092247 0.123044278823 139.666258905 -14.8528071816
nan -98.008003 42.004501 39 NaN NaN 2.8785926368 0.561353812096 0.569640424009 201.375586335 -14.7915024437
nan -95.860001 44.0392 45.75 NaN NaN 2.91258058041 0.50619963776 0.503308751934 209.534871055 -13.1734134307
nan -97.070099 46.592701 33.25 NaN NaN 2.84737843459 0.303767520418 0.303077028622 200.614555566 -16.0463258178
nan -97.649498 48.423599 41.5 NaN NaN 2.89194541168 0.274601441164 0.275691978187 194.804327577 -19.1954566642
nan -96.536301 48.3951 45.25 NaN NaN 2.91038052866 0.311322902684 0.30764141385 194.909947516 -19.7498357506
nan -97.016403 47.135399 34.75 NaN NaN 2.8555347256 0.270928932538 0.272068841868 198.475661467 -16.5718710287
nan -97.733597 47.792702 36.5 NaN NaN 2.8649993945 0.382557302934 0.382761085029 196.527025371 -17.5538534201
nan -97.188797 48.931999 40.75 NaN NaN 2.8880073414 0.239747181654 0.239088301265 194.276083977 -21.8612060036
nan -95.195198 47.085098 35.5 NaN NaN 2.85958331647 0.458061627331 0.468320116964 197.888885063 -14.0536811449
nan -95.772499 47.758598 38 NaN NaN 2.87317096739 0.37621824379 0.372216907299 196.276365586 -16.7798048017
nan -95.169098 46.513599 41.5 NaN NaN 2.89194541168 0.422595988128 0.420547354271 199.223471874 -12.8020519875
nan -94.052902 47.081001 40.5 NaN NaN 2.88667376103 0.409468554186 0.407038130571 199.769894377 -13.7281729435
nan -98.252502 45.859798 32.5 NaN NaN 2.84330174806 0.402012248123 0.40094188889 200.75410581 -17.1445601609
nan -95.258102 45.795399 41.25 NaN NaN 2.8906448138 0.419674667102 0.418041508138 201.607970723 -12.075529948
nan -94.573402 45.858002 37 NaN NaN 2.86772298493 0.36918013437 0.368067230289 200.189195519 -11.7075826314
nan -93.524101 45.861801 42.5 NaN NaN 2.89708770088 0.342788432339 0.341625942644 199.106023321 -13.0078933618
nan -93.7509 45.234402 39.75 NaN NaN 2.88263451386 0.288038170357 0.290665574288 199.514552372 -12.9373494168
nan -94.650101 48.486 44.5 NaN NaN 2.90690712722 0.34952334017 0.351422735418 200.141048921 -19.2415819029
nan -94.485497 45.219898 41.5 NaN NaN 2.89194541168 0.345660386255 0.339722059202 201.577673057 -11.8374669729
nan -92.837799 47.757999 38.5 NaN NaN 2.87588528259 0.40149016176 0.404600117032 208.359774994 -18.1503585575
nan -92.185303 47.728298 40.75 NaN NaN 2.8880073414 0.442657594017 0.44978677951 212.639861862 -20.4583188869
nan -91.273201 47.717098 41.75 NaN NaN 2.89323570786 0.510558606351 0.516723138698 218.257233735 -24.994031076
nan -94.014297 44.0191 39.25 NaN NaN 2.87994517006 0.30035946873 0.300227938163 203.796163499 -15.3698830057
nan -94.8311 44.698502 43.75 NaN NaN 2.90332399053 0.334159074723 0.328463385787 204.465583773 -12.2214119212
nan -92.918098 44.5812 47.75 NaN NaN 2.92072585836 0.299353443255 0.278693348277 197.580679895 -17.3877582848
nan -95.390404 48.937099 39 NaN NaN 2.8785926368 0.327272023121 0.32684915108 198.065763361 -22.0313700388
nan -93.928101 44.577499 39.25 NaN NaN 2.87994517006 0.267691314597 0.278510375454 201.473426196 -13.8165072661
nan -94.3395 43.329201 39 NaN NaN 2.8785926368 0.357532245346 0.358346264234 208.293740459 -17.3630363358
nan -92.770897 42.647202 37.25 NaN NaN 2.86908994665 0.296391829152 0.297187218659 204.038678772 -27.9656549038
nan -93.400299 44.014801 49.5 NaN NaN 2.92684246796 0.356942714507 0.351468631971 200.910285136 -17.5189691971
nan -92.475502 43.319 37.75 NaN NaN 2.87181162596 0.37330652599 0.380561586559 199.088031344 -25.2593044846
nan -93.638802 42.766899 40.5 NaN NaN 2.88667376103 0.357876668467 0.36357511452 207.680264386 -23.3127411709
nan -94.450699 42.6381 42.25 NaN NaN 2.89580907099 0.360799392566 0.360892787895 211.661710426 -20.7130124915
nan -95.587997 48.272202 42 NaN NaN 2.89452331281 0.358244389675 0.358419495007 196.298026211 -18.6813350295
nan -97.126404 45.870499 34.75 NaN NaN 2.8555347256 0.363220809942 0.364124774383 203.145776006 -15.7061750278
nan -94.209503 40.758202 45 NaN NaN 2.90924481551 0.358993172386 0.357986536657 213.053124413 -33.9417979827
nan -94.057503 41.402802 46.5 NaN NaN 2.91576752382 0.320129271141 0.323563926014 213.519463777 -30.6527285972
nan -79.664703 41.5079 45 NaN NaN 2.90924481551 0.488441251604 0.44091768111 190.88468141 -31.3596863497
nan -78.566299 40.268299 39.25 NaN NaN 2.87994517006 0.632843152774 0.574688226607 177.251266576 -19.7196222879
nan -94.802101 41.453701 47 NaN NaN 2.91781273145 0.415969959848 0.40260187298 214.64982378 -26.7052025256
nan -93.754601 42.124599 41.25 NaN NaN 2.8906448138 0.307244932135 0.31804182036 211.003245964 -27.1066740086
nan -93.196503 41.4175 39 NaN NaN 2.8785926368 0.245820105201 0.247918511974 211.177782635 -34.2454074928
nan -93.473099 40.121498 42.5 NaN NaN 2.89708770088 0.2600141105 0.263473597768 210.490693315 -39.2924360828
nan -94.960403 40.815601 42.25 NaN NaN 2.89580907099 0.343071205715 0.330386205932 213.262617049 -29.9157755582
nan -94.349098 39.5882 40.5 NaN NaN 2.88667376103 0.313254241551 0.308487169089 206.536493228 -37.7830671213
nan -93.532097 39.624802 41.5 NaN NaN 2.89194541168 0.254563410222 0.253315147172 207.815437967 -39.8246396396
nan -92.754898 39.487701 42.75 NaN NaN 2.89835721671 0.22630724698 0.214426202036 207.139160609 -40.0566501437
nan -92.975899 39.045502 41.75 NaN NaN 2.89323570786 0.219486372741 0.210875034886 204.140487206 -38.8666020818
nan -93.618202 38.960899 46.5 NaN NaN 2.91576752382 0.238046972251 0.231111571254 202.750367651 -38.7742671727
nan -93.905602 38.186798 39.25 NaN NaN 2.87994517006 0.245033916693 0.248098323737 195.107731618 -35.2439475829
nan -92.074799 38.994598 41.75 NaN NaN 2.89323570786 0.275708147106 0.272646659087 203.642961368 -36.6105418491
nan -92.268402 38.290901 41 NaN NaN 2.88933104601 0.209437666807 0.209494481165 198.027898311 -32.0860023835
nan -122.737701 44.523399 51 NaN NaN 2.93157774398 0.25739096602 0.251906680336 48.8861756682 -14.6201152634
nan -122.567299 46.556599 45 NaN NaN 2.90924481551 0.206589961493 0.268354232465 47.2727488247 -29.5175399895
nan -95.957901 43.284401 39 NaN NaN 2.8785926368 0.426285693219 0.424769066772 212.053260974 -14.387171925
nan -93.976303 47.700699 35.5 NaN NaN 2.85958331647 0.40827813498 0.413928551922 201.344100339 -15.7863365033
nan -90.128899 47.817101 34.75 NaN NaN 2.8555347256 0.329264155626 0.283191026708 223.511378111 -31.9368515978
nan -92.330597 44.040501 37.75 NaN NaN 2.87181162596 0.381146289063 0.365204007767 196.007258409 -22.3682564259
nan -93.255699 46.5177 41.5 NaN NaN 2.89194541168 0.388050881872 0.38671200438 200.681500516 -14.018950598
nan -94.910599 47.650101 38.25 NaN NaN 2.87452981848 0.432536890239 0.420579170648 197.820222181 -15.5850766613
nan -93.322601 37.691002 44.75 NaN NaN 2.90808399758 0.336173917461 0.316736666259 191.946756435 -30.5596492607
nan -121.642592 46.859032 37.25 NaN NaN 2.86908994665 1.79341104452 1.73875626968 44.8747744881 -28.3702871811
nan -93.235001 40.793098 42 NaN NaN 2.89452331281 0.298922149626 0.30826324917 211.862271016 -37.5327913098
nan -120.894302 47.922901 34.5 NaN NaN 2.85417734588 0.768987676997 1.17515416685 40.5345918103 -23.8158693968
nan -121.316704 45.242199 36 NaN NaN 2.86227502415 0.601130277271 0.636973768398 52.9122247631 -17.8050318581
nan -95.638 45.241901 37.75 NaN NaN 2.87181162596 0.311780557936 0.312007636656 204.479671428 -12.3728421112
nan -92.8535 36.3563 41 NaN NaN 2.88933104601 0.305720940583 0.309134463094 180.669466193 -16.5297994739
nan -93.1875 30.059601 21 NaN NaN 2.78633621587 0.00358618572075 0.00403822877418 144.048226032 -1.70798107913
nan -98.519203 27.601801 35.5 NaN NaN 2.85958331647 0.150018308633 0.15283085209 137.658607205 -10.5665465807
nan -93.168098 31.333401 33.75 NaN NaN 2.85010854826 0.107543916794 0.104923775302 138.013884643 -6.48816977561
nan -79.989197 40.9617 46 NaN NaN 2.91365805422 0.398603220167 0.398117479863 189.256776511 -27.5662208603
nan -75.770302 40.916801 40.25 NaN NaN 2.8853279145 0.511016154611 0.397828641283 167.234298671 -20.7512892298
nan -98.683296 27.064699 36.25 NaN NaN 2.86363677659 0.157226898979 0.160689581412 129.779242074 -7.25561404079
nan -93.2798 34.012402 31.5 NaN NaN 2.83800759772 0.110616193435 0.0956423761697 158.896181073 -8.75925502929
nan -89.1369 46.1003 39.25 NaN NaN 2.87994517006 0.533090619548 0.527423140205 202.038164859 -36.4233466721
nan -103.255798 47.712399 52.75 NaN NaN 2.93642167728 0.690236647872 0.68529589126 179.852325501 4.05322053195
nan -96.4935 48.917198 41.75 NaN NaN 2.89323570786 0.308474975781 0.3063300363 194.996322754 -22.2025358309
nan -97.808098 28.855301 31 NaN NaN 2.83537580747 0.0944701449627 0.0948581297934 148.072226876 -16.896331049
nan -91.874001 40.121201 42.5 NaN NaN 2.89708770088 0.210381603422 0.209798119364 208.614421472 -40.0737764827
nan -95.648102 28.840401 40.25 NaN NaN 2.8853279145 0.00322637859404 0.00475743280226 160.256238884 -16.1268148044
nan -92.9049 32.604599 27.5 NaN NaN 2.81787213809 0.104416559238 0.101845141722 144.39751381 -8.44336939008
nan -74.011889 41.414036 41.25 NaN NaN 2.8906448138 0.291359361402 0.164770649083 156.202429518 -16.0465778439
nan -93.552696 43.310299 40.75 NaN NaN 2.8880073414 0.375894579052 0.377085601241 204.625726933 -20.4007470522
nan -93.480499 36.382301 42.25 NaN NaN 2.89580907099 0.430403539971 0.407196931993 180.566809003 -19.3860167862
nan -97.056999 29.481001 26.5 NaN NaN 2.81303928604 0.104831058798 0.102543104147 147.498674061 -18.4767909719
nan -102.2341 48.376202 44.25 NaN NaN 2.90572243729 0.686707855755 0.675992405015 186.026634771 1.36537195957
nan -74.5829 44.6197 40.25 NaN NaN 2.8853279145 0.435439983641 0.414919793007 174.37424056 -25.7766995729
nan -96.438301 45.194599 37.75 NaN NaN 2.87181162596 0.323626497712 0.323122731823 205.564322264 -13.8489869323
nan -93.726097 48.360298 39 NaN NaN 2.8785926368 0.354299286018 0.353256872158 205.245082996 -18.9696957347
nan -93.762604 32.0387 30.5 NaN NaN 2.83276154809 0.103503906981 0.0952074270139 139.866558009 -9.9521127329
nan -94.667603 42.100899 45 NaN NaN 2.90924481551 0.33499182172 0.343677371746 213.922771711 -23.1334101041
nan -92.959702 42.140999 41.25 NaN NaN 2.8906448138 0.290780702738 0.293148398422 207.592648212 -30.4876483464
nan -94.146103 40.166401 41.75 NaN NaN 2.89323570786 0.277544234014 0.276456389449 210.647160327 -36.9974244956
nan -93.0383 38.313801 45.75 NaN NaN 2.91258058041 0.286275801107 0.276185160806 197.971438828 -34.7952856159
nan -92.048302 39.5299 42.75 NaN NaN 2.89835721671 0.22837478537 0.226306211167 206.84937965 -39.113304004
nan -92.501404 37.598801 47.75 NaN NaN 2.92072585836 0.33857465812 0.340301512232 191.737819316 -26.6302174522
nan -92.519302 37.150398 41.5 NaN NaN 2.89194541168 0.410643808812 0.420430424465 187.608491703 -22.2642063561
nan -93.907799 37.630402 42.25 NaN NaN 2.89580907099 0.287813796897 0.294428252513 190.035683729 -31.3825439904
nan -94.292999 37.0354 42.5 NaN NaN 2.89708770088 0.344948476246 0.34057960334 183.713723158 -27.2919715169
nan -92.502296 40.877602 40 NaN NaN 2.88397889268 0.242444845117 0.245592247002 210.161084104 -38.8799898871
nan -92.5438 40.254398 43.5 NaN NaN 2.9021031433 0.280816188251 0.283341779737 210.003489999 -40.3904089887
nan -94.1138 34.510502 22.5 NaN NaN 2.79363808372 0.338634402689 0.360732490297 163.911684861 -11.3172844876
nan -93.377403 37.024101 46 NaN NaN 2.91365805422 0.358080806406 0.374185400756 186.011695815 -24.705710667
nan -95.431602 35.139 34.5 NaN NaN 2.85417734588 0.267661567258 0.234692104509 166.432818472 -16.4509481474
nan -93.644997 35.838902 42.25 NaN NaN 2.89580907099 0.670474421998 0.59170216552 176.015957433 -15.8512678175
nan -121.80254 47.42546 24.5 NaN NaN 2.8033885267 0.49872135728 0.514785091186 41.2582077965 -27.7011454747
nan -93.783997 35.195999 33 NaN NaN 2.84600718258 0.164830087411 0.201288173067 170.557226939 -12.6721311439
nan -105.6134 39.7997 48 NaN NaN 2.92164483781 2.87943574965 2.99380400733 123.787372065 23.2928480578
nan -121.815331 46.899719 34.5 NaN NaN 2.85417734588 2.18509807028 1.8844507455 44.5678515968 -28.6595594403
nan -116.454399 33.605999 30 NaN NaN 2.83018643127 1.28963790749 1.21738686955 58.6454078234 -20.7670630469
nan -75.768181 41.557038 34.25 NaN NaN 2.85282240383 0.314365964924 0.340715244478 170.795546893 -21.5805305727
nan -93.399498 33.2584 28.5 NaN NaN 2.82274821263 0.0934784844055 0.0911693236928 150.71853283 -9.2647637932
nan -92.823196 35.804401 39.5 NaN NaN 2.88129281193 0.517404983933 0.474255771036 175.881612228 -12.3391443273
nan -87.902298 31.412901 31 NaN NaN 2.83537580747 0.0488547029142 0.0349410198818 159.965672388 -15.5011989819
nan -92.247803 35.173599 37.75 NaN NaN 2.87181162596 0.104086933875 0.116820875298 169.396875987 -7.02603564301
nan -88.857697 33.882801 43.25 NaN NaN 2.90086655455 0.0998381872748 0.098264257305 168.94212068 -5.97209576434
nan -93.069298 35.192299 40.25 NaN NaN 2.8853279145 0.108766363202 0.114395047208 170.601095459 -10.2253189304
nan -91.403603 32.703201 30.25 NaN NaN 2.83146668316 0.0298585959091 0.030670836537 146.438237136 -7.18575505489
nan -92.247902 35.173599 40.25 NaN NaN 2.8853279145 0.104178907629 0.116816190475 169.397034653 -7.02641920343
nan -88.270798 32.673801 39.5 NaN NaN 2.88129281193 0.0598192765981 0.0610975418288 167.306832415 -13.0175252762
nan -88.069603 33.199001 39.5 NaN NaN 2.88129281193 0.0637436407244 0.0800554449903 172.72223114 -11.0477415894
nan -88.941399 33.193298 39.75 NaN NaN 2.88263451386 0.141892657318 0.138830128399 164.230042161 -9.43963970119
